,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,618464538,RBC,0.55,I,VVS1,EX,EX,EX,NONE,5.20-5.25X3.26,IGI,618464538,"$ 2,300.00",-56.44%,1001.88,551.03,62.30,59.00,14.50,35.30,44.00,41.50,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,FEATHER,02-07-2024,"$ 1,265.00","$ 1,001.88",$ 551.03, Yes,S,INDIA
,618464539,RBC,0.55,H,VVS1,EX,EX,EX,VSL,5.26-5.29X3.26,IGI,618464539,"$ 2,700.00",-61.39%,1042.47,573.36,61.80,58.00,14.50,34.70,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,"FEATHER,PINPOINT",02-07-2024,"$ 1,485.00","$ 1,042.47",$ 573.36, Yes,S,INDIA
,618464540,RBC,0.55,I,VVS1,EX,EX,EX,NONE,5.23-5.27X3.26,IGI,618464540,"$ 2,300.00",-56.44%,1001.88,551.03,62.10,58.00,14.50,34.20,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,PINPOINT,02-07-2024,"$ 1,265.00","$ 1,001.88",$ 551.03, Yes,S,INDIA
,618464541,RBC,0.56,H,VS1,EX,EX,EX,NONE,5.23-5.28X3.28,IGI,618464541,"$ 2,500.00",-55.45%,1113.75,623.70,62.30,58.00,15.00,35.80,43.50,41.20,NONE,NB,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,02-07-2024,"$ 1,400.00","$ 1,113.75",$ 623.70, Yes,S,INDIA
,618464543,RBC,0.56,J,IF,EX,EX,EX,NONE,5.23-5.26X3.28,IGI,618464543,"$ 2,100.00",-56.44%,914.76,512.27,62.50,59.00,15.00,35.90,43.50,41.20,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,02-07-2024,"$ 1,176.00",$ 914.76,$ 512.27, Yes,S,INDIA
,631444863,RBC,0.56,H,VVS2,EX,EX,EX,NONE,5.26-5.29X3.29,IGI,631444863,"$ 2,600.00",-59.41%,1055.34,590.99,62.50,55.00,16.50,36.40,42.50,40.50,MIXED,NB,NB,T0,C0,,,CLOUD,06-05-2024,"$ 1,456.00","$ 1,055.34",$ 590.99, Yes,S,INDIA
,631444868,RBC,0.56,I,VVS2,EX,EX,EX,NONE,5.26-5.29X3.28,IGI,631444868,"$ 2,200.00",-56.44%,958.32,536.66,62.10,57.00,15.50,36.10,43.00,40.70,NONE,NB,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,"FEATHER,CLOUD",06-05-2024,"$ 1,232.00",$ 958.32,$ 536.66, Yes,S,INDIA
,618464377,RBC,0.56,I,VVS2,EX,EX,EX,NONE,5.35-5.32X3.20,IGI,618464377,"$ 2,200.00",-59.41%,892.98,500.07,60.00,59.00,13.50,33.30,43.00,40.80,MIXED,NB,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,CLOUD,22-05-2024,"$ 1,232.00",$ 892.98,$ 500.07, Yes,S,INDIA
,631445164,RBC,0.56,J,VS2,EX,EX,EX,NONE,5.23-5.25X3.31,IGI,631445164,"$ 1,700.00",-54.46%,774.18,433.54,63.20,58.00,15.50,36.40,43.50,41.20,NONE,NB,B2,T0,C2,,,"CRYSTAL,CLOUD",07-05-2024,$ 952.00,$ 774.18,$ 433.54, Yes,S,INDIA
,631445086,RBC,0.56,K,VVS2,EX,EX,EX,NONE,5.19-5.25X3.31,IGI,631445086,"$ 1,600.00",-61.39%,617.76,345.95,63.40,58.00,15.50,36.70,43.00,40.90,NONE,NB,NB,T0,C0,,,CRYSTAL,30-04-2024,$ 896.00,$ 617.76,$ 345.95, Yes,S,INDIA
,631445099,RBC,0.56,I,VS2,EX,EX,EX,VSL,5.25-5.30X3.32,IGI,631445099,"$ 2,000.00",-59.41%,811.80,454.61,62.90,55.00,16.00,35.80,43.50,41.00,NONE,NB,B2,T1,C2,,,CRYSTAL,30-04-2024,"$ 1,120.00",$ 811.80,$ 454.61, Yes,S,INDIA
,631445080,RBC,0.56,J,VVS1,EX,EX,EX,NONE,5.23-5.27X3.30,IGI,631445080,"$ 2,000.00",-58.42%,831.60,465.70,62.90,56.00,16.50,36.70,43.00,40.90,MIXED,NB,NB,CLEAN,CLEAN,,,PINPOINT,30-04-2024,"$ 1,120.00",$ 831.60,$ 465.70, Yes,S,INDIA
,623472631,RBC,0.56,D,VVS2,EX,EX,EX,NONE,5.25-5.29X3.28,IGI,623472631,"$ 3,800.00",-54.46%,1730.52,969.09,62.10,58.00,14.50,34.70,44.00,41.60,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"FEATHER,NEEDLE",29-05-2024,"$ 2,128.00","$ 1,730.52",$ 969.09,No,S,INDIA
,567339929,RBC,0.56,I,VS2,EX,EX,EX,NONE,5.27-5.30X3.30,IGI,567339929,"$ 2,000.00",-57.43%,851.40,476.78,62.50,57.00,15.00,35.00,43.50,41.20,MIXED,B1,B2,T1,C2,IDEAL CUT ROUND BRILLIANT,,"FEATHER,CRYSTAL,CLOUD,NEEDLE",09-11-2023,"$ 1,120.00",$ 851.40,$ 476.78, Yes,S,INDIA
,587304769,RBC,0.57,I,VS1,EX,EX,EX,NONE,5.27-5.30X3.32,IGI,587304769,"$ 2,100.00",-55.45%,935.55,533.26,62.70,57.00,16.00,36.60,43.00,41.00,NONE,B1,NB,T1,C1,,,"CRYSTAL,CLOUD,NEEDLE",28-11-2023,"$ 1,197.00",$ 935.55,$ 533.26, Yes,S,INDIA
,594351814,RBC,0.57,K,VS1,EX,EX,EX,NONE,5.22-5.26X3.28,IGI,594351814,"$ 1,500.00",-58.42%,623.70,355.51,62.60,58.00,15.50,36.20,42.50,40.50,NONE,B0,NB,T1,C1,,,"CRYSTAL,CLOUD",30-10-2023,$ 855.00,$ 623.70,$ 355.51, Yes,S,INDIA
,7438767990,RBC,0.57,D,VVS2,EX,EX,EX,NONE,5.25-5.29X3.30,IGI,577373180,"$ 3,800.00",-54.46%,1730.52,986.40,62.50,58.00,15.00,35.40,43.50,41.10,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,FEATHER,03-05-2023,"$ 2,166.00","$ 1,730.52",$ 986.40,No,S,INDIA
,644480128,RBC,0.57,I,VS2,EX,EX,EX,NONE,5.26-5.29X3.32,GIA,1489777943,"$ 2,000.00",0.00%,2000.00,1140.00,62.90,56.00,16.50,36.50,43.00,40.80,NONE,,,,,,,,11-03-2024,"$ 1,140.00","$ 2,000.00","$ 1,140.00",No,M,INDIA
,631445084,RBC,0.57,L,IF,EX,EX,EX,NONE,5.42-5.46X3.21,IGI,631445084,"$ 1,700.00",-65.35%,589.05,335.76,59.10,61.00,12.50,32.50,43.50,41.10,MIXED,NB,NB,CLEAN,CLEAN,,,,30-04-2024,$ 969.00,$ 589.05,$ 335.76, Yes,S,INDIA
,631445206,RBC,0.57,I,VVS2,EX,EX,EX,NONE,5.22-5.26X3.32,IGI,631445206,"$ 2,200.00",-62.38%,827.64,471.75,63.20,57.00,16.00,36.40,43.00,40.90,BROWN,NB,NB,T0,C0,,,"FEATHER,CRYSTAL",02-05-2024,"$ 1,254.00",$ 827.64,$ 471.75, Yes,S,INDIA
,618464544,RBC,0.57,I,VVS1,EX,EX,EX,NONE,5.25-5.29X3.29,IGI,618464544,"$ 2,300.00",-56.44%,1001.88,571.07,62.40,57.00,15.00,35.30,43.50,41.10,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,PINPOINT,02-07-2024,"$ 1,311.00","$ 1,001.88",$ 571.07, Yes,S,INDIA
,618464545,RBC,0.57,H,VS1,EX,EX,EX,NONE,5.27-5.32X3.30,IGI,618464545,"$ 2,500.00",-55.45%,1113.75,634.84,62.30,59.00,14.50,35.30,44.00,41.30,NONE,NB,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CRYSTAL,CLOUD",02-07-2024,"$ 1,425.00","$ 1,113.75",$ 634.84, Yes,S,INDIA
,631445340,RBC,0.58,G,VVS1,EX,EX,EX,VSL,5.30-5.33X3.35,IGI,631445340,"$ 3,200.00",-61.39%,1235.52,716.60,62.90,56.00,16.00,36.50,43.00,41.00,NONE,NB,NB,CLEAN,CLEAN,,SEALED,FEATHER,30-04-2024,"$ 1,856.00","$ 1,235.52",$ 716.60,No,S,INDIA
,631445156,RBC,0.58,I,SI1,EX,EX,EX,VSL,5.28-5.31X3.33,IGI,631445156,"$ 1,800.00",-62.38%,677.16,392.75,62.90,56.00,16.00,36.10,42.50,40.50,BROWN,NB,NB,T2,C1,,,"FEATHER,CRYSTAL",06-05-2024,"$ 1,044.00",$ 677.16,$ 392.75, Yes,S,INDIA
,631445145,RBC,0.58,J,VS1,EX,EX,EX,NONE,5.27-5.29X3.31,IGI,631445145,"$ 1,800.00",-58.42%,748.44,434.10,62.80,55.00,16.50,36.00,42.50,40.40,MIXED,B1,NB,T1,C1,,,CRYSTAL,06-05-2024,"$ 1,044.00",$ 748.44,$ 434.10, Yes,S,INDIA
,631445068,RBC,0.58,I,VS1,EX,EX,EX,NONE,5.24-5.27X3.32,IGI,631445068,"$ 2,100.00",-59.41%,852.39,494.39,63.00,57.00,15.00,35.50,43.00,40.80,MIXED,NB,NB,T1,C1,,,"FEATHER,CLOUD",03-05-2024,"$ 1,218.00",$ 852.39,$ 494.39, Yes,S,INDIA
,594351841,RBC,0.58,L,VS1,EX,EX,EX,NONE,5.30-5.33X3.30,IGI,594351841,"$ 1,400.00",-58.42%,582.12,337.63,62.10,60.00,13.50,34.40,44.00,41.40,NONE,B1,NB,T1,C1,,,"CLOUD,FEATHER",01-11-2023,$ 812.00,$ 582.12,$ 337.63, Yes,S,INDIA
,631445087,RBC,0.59,J,VVS2,EX,EX,EX,NONE,5.36-5.42X3.35,IGI,631445087,"$ 1,900.00",-58.42%,790.02,466.11,62.10,59.00,14.00,34.50,44.00,41.50,MIXED,NB,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,"FEATHER,CLOUD",30-04-2024,"$ 1,121.00",$ 790.02,$ 466.11, Yes,S,INDIA
,618464379,RBC,0.59,H,VS2,EX,EX,EX,NONE,5.37-5.34X3.32,IGI,618464379,"$ 2,300.00",-56.44%,1001.88,591.11,62.00,56.00,15.50,34.80,43.00,40.80,MIXED,B1,B1,T1,C2,IDEAL CUT ROUND BRILLIANT,,"FEATHER,CRYSTAL",22-05-2024,"$ 1,357.00","$ 1,001.88",$ 591.11, Yes,S,INDIA
,631445071,RBC,0.60,K,VVS2,EX,EX,EX,NONE,5.38-5.47X3.36,IGI,631445071,"$ 1,600.00",-56.44%,696.96,418.18,62.10,57.00,15.50,36.10,43.00,40.70,NONE,NB,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,CLOUD,03-05-2024,$ 960.00,$ 696.96,$ 418.18, Yes,S,INDIA
,631445375,RBC,0.60,I,VVS2,VG,EX,EX,NONE,5.30-5.33X3.37,IGI,631445375,"$ 2,200.00",-58.42%,914.76,548.86,63.40,57.00,17.00,37.80,41.50,39.80,NONE,NB,NB,T0,C0,,,"NEEDLE,FEATHER",02-05-2024,"$ 1,320.00",$ 914.76,$ 548.86, Yes,S,INDIA
,631445382,RBC,0.60,J,IF,EX,EX,EX,SLIGHT,5.37-5.41X3.37,IGI,631445382,"$ 2,100.00",-60.40%,831.60,498.96,62.50,55.00,16.00,35.70,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,30-04-2024,"$ 1,260.00",$ 831.60,$ 498.96, Yes,S,INDIA
,631445389,RBC,0.60,I,IF,EX,EX,EX,VSL,5.43-5.46X3.30,IGI,631445389,"$ 2,500.00",-59.41%,1014.75,608.85,60.80,59.00,14.00,34.50,43.00,40.70,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,30-04-2024,"$ 1,500.00","$ 1,014.75",$ 608.85, Yes,S,INDIA
,618464546,RBC,0.60,H,VVS2,EX,EX,EX,NONE,5.37-5.41X3.37,IGI,618464546,"$ 2,600.00",-53.47%,1209.78,725.87,62.40,58.00,15.00,35.20,43.50,41.30,NONE,,,,,IDEAL CUT ROUND BRILLIANT,,CLOUD,02-07-2024,"$ 1,560.00","$ 1,209.78",$ 725.87, Yes,S,INDIA
,618464631,RBC,0.60,F,VVS1,EX,EX,EX,NONE,5.38-5.45X3.38,IGI,618464631,"$ 3,800.00",-52.48%,1805.76,1083.46,62.40,57.00,15.00,34.80,44.00,41.30,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,FEATHER,06-07-2024,"$ 2,280.00","$ 1,805.76","$ 1,083.46", Yes,S,INDIA
,594352411,RBC,0.60,K,VS2,EX,EX,EX,NONE,5.38-5.40X3.39,IGI,594352411,"$ 1,400.00",-54.46%,637.56,382.54,62.90,56.00,16.00,35.80,43.50,41.10,NONE,B2,NB,T2,C1,,,CRYSTAL,21-11-2023,$ 840.00,$ 637.56,$ 382.54, Yes,S,INDIA
,594352404,RBC,0.60,J,VVS2,VG,EX,EX,NONE,5.29-5.32X3.42,IGI,594352404,"$ 1,900.00",-57.43%,808.83,485.30,64.30,57.00,15.50,35.40,44.50,41.60,NONE,B0,NB,T0,C0,,,"CLOUD,PINPOINT",21-11-2023,"$ 1,140.00",$ 808.83,$ 485.30, Yes,S,INDIA
,594352585,RBC,0.60,J,VS1,EX,EX,EX,NONE,5.34-5.40X3.37,IGI,594352585,"$ 1,800.00",-51.49%,873.18,523.91,62.70,57.00,14.00,33.10,44.00,41.50,NONE,NB,NB,T1,C1,,,"CLOUD,FEATHER",22-11-2023,"$ 1,080.00",$ 873.18,$ 523.91, Yes,S,INDIA
,623472555,RBC,0.61,I,VVS1,VG,EX,EX,NONE,5.22-5.31X3.38,IGI,623472555,"$ 2,300.00",-58.42%,956.34,583.37,64.00,56.00,17.00,38.20,41.50,39.90,NONE,NB,NB,CLEAN,CLEAN,,,"FEATHER,CLOUD",15-04-2024,"$ 1,403.00",$ 956.34,$ 583.37, Yes,S,INDIA
,594352255,RBC,0.61,J,VS2,EX,EX,EX,NONE,5.41-5.44X3.36,IGI,594352255,"$ 1,700.00",-50.50%,841.50,513.32,61.90,58.00,15.00,36.00,42.50,40.60,NONE,B1,B1,T1,C2,IDEAL CUT ROUND BRILLIANT,,"CRYSTAL,CLOUD",21-11-2023,"$ 1,037.00",$ 841.50,$ 513.32, Yes,S,INDIA
,594352402,RBC,0.61,L,VS1,EX,EX,EX,NONE,5.39-5.42X3.38,IGI,594352402,"$ 1,400.00",-55.45%,623.70,380.46,62.40,59.00,14.00,34.50,44.00,41.50,NONE,B0,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL",21-11-2023,$ 854.00,$ 623.70,$ 380.46, Yes,S,INDIA
,594352333,RBC,0.61,J,IF,EX,EX,EX,NONE,5.38-5.41X3.39,IGI,594352333,"$ 2,100.00",-58.42%,873.18,532.64,62.90,57.00,16.00,36.60,43.00,40.90,BROWN,NB,NB,CLEAN,CLEAN,,,,22-11-2023,"$ 1,281.00",$ 873.18,$ 532.64, Yes,S,INDIA
,500174172,RBC,0.61,D,SI1,EX,EX,EX,VSL,5.34-5.41X3.35,IGI,500174172,"$ 2,700.00",-51.49%,1309.77,798.96,62.20,58.00,15.50,36.00,42.50,40.60,NONE,B2,B1,T3,C1,IDEAL CUT ROUND BRILLIANT,SEALED,"CRYSTAL,CLOUD,NEEDLE",21-04-2023,"$ 1,647.00","$ 1,309.77",$ 798.96,No,S,INDIA
,623472654,RBC,0.61,E,SI1,EX,EX,EX,NONE,5.42-5.45X3.36,IGI,623472654,"$ 2,500.00",-46.54%,1336.50,815.27,61.70,59.00,13.50,33.40,44.00,41.60,NONE,,,,,IDEAL CUT ROUND BRILLIANT,SEALED,"FEATHER,CLOUD,CRYSTAL",18-06-2024,"$ 1,525.00","$ 1,336.50",$ 815.27,No,S,INDIA
,631445355,RBC,0.61,J,IF,EX,EX,EX,SLIGHT,5.41-5.44X3.34,IGI,631445355,"$ 2,100.00",-60.40%,831.60,507.28,61.60,61.00,13.00,33.70,44.50,41.80,NONE,NB,NB,CLEAN,CLEAN,,,,30-04-2024,"$ 1,281.00",$ 831.60,$ 507.28, Yes,S,INDIA
,631445359,RBC,0.61,J,VVS2,EX,EX,EX,SLIGHT,5.40-5.43X3.38,IGI,631445359,"$ 1,900.00",-58.42%,790.02,481.91,62.30,56.00,15.00,34.30,43.50,41.10,NONE,B0,NB,T0,C0,IDEAL CUT ROUND BRILLIANT,,"CLOUD,CRYSTAL",02-05-2024,"$ 1,159.00",$ 790.02,$ 481.91, Yes,S,INDIA
,618464594,RBC,0.62,F,VVS2,EX,EX,EX,NONE,5.49-5.52X3.36,IGI,618464594,"$ 3,200.00",-55.45%,1425.60,883.87,61.00,59.00,13.50,33.40,43.50,41.30,BROWN,NB,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,CLOUD,01-07-2024,"$ 1,984.00","$ 1,425.60",$ 883.87,No,S,INDIA
,587300271,RBC,0.62,K,VS1,EX,EX,EX,NONE,5.39-5.46X3.39,IGI,587300271,"$ 1,500.00",-55.45%,668.25,414.32,62.50,57.00,14.50,34.80,43.50,41.30,NONE,B0,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,SIERRA LEONE,"FEATHER,CLOUD",18-01-2024,$ 930.00,$ 668.25,$ 414.32, Yes,S,INDIA
,631445344,RBC,0.63,I,VVS2,EX,EX,EX,VSL,5.45-5.50X3.42,IGI,631445344,"$ 2,200.00",-58.42%,914.76,576.30,62.60,55.00,16.00,35.20,43.00,40.80,NONE,NB,NB,T0,C0,,,"FEATHER,PINPOINT",30-04-2024,"$ 1,386.00",$ 914.76,$ 576.30, Yes,S,INDIA
,631445363,RBC,0.63,I,IF,EX,EX,EX,SLIGHT,5.48-5.50X3.40,IGI,631445363,"$ 2,500.00",-60.40%,990.00,623.70,61.80,59.00,14.50,34.90,43.50,41.10,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,02-05-2024,"$ 1,575.00",$ 990.00,$ 623.70, Yes,S,INDIA
,631445374,RBC,0.64,I,IF,EX,EX,EX,VSL,5.50-5.53X3.45,IGI,631445374,"$ 2,500.00",-59.41%,1014.75,649.44,62.50,55.00,15.00,34.20,43.50,41.10,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,,,02-05-2024,"$ 1,600.00","$ 1,014.75",$ 649.44, Yes,S,INDIA
,594351785,RBC,0.64,K,VS2,EX,EX,EX,NONE,5.42-5.46X3.44,IGI,594351785,"$ 1,400.00",-54.46%,637.56,408.04,63.20,56.00,16.50,36.60,42.50,40.30,NONE,B1,NB,T2,C1,,,CRYSTAL,31-10-2023,$ 896.00,$ 637.56,$ 408.04, Yes,S,INDIA
,594351887,RBC,0.64,K,VS1,EX,EX,EX,NONE,5.43-5.47X3.45,IGI,594351887,"$ 1,500.00",-55.45%,668.25,427.68,63.30,57.00,16.00,36.40,43.00,40.80,NONE,B1,B1,T2,C2,,,"CRYSTAL,CLOUD",31-10-2023,$ 960.00,$ 668.25,$ 427.68, Yes,S,INDIA
,594351891,RBC,0.65,J,VS2,EX,EX,EX,NONE,5.48-5.52X3.46,IGI,594351891,"$ 1,700.00",-49.51%,858.33,557.91,63.00,56.00,16.00,36.70,42.50,40.40,NONE,B1,NB,T2,C1,,,CLOUD,31-10-2023,"$ 1,105.00",$ 858.33,$ 557.91, Yes,S,INDIA
,594351797,RBC,0.65,M,VVS2,EX,EX,EX,NONE,5.50-5.54X3.44,IGI,594351797,"$ 1,400.00",-54.46%,637.56,414.41,62.40,56.00,16.50,36.60,42.00,40.20,NONE,NB,NB,T0,C0,,,CLOUD,31-10-2023,$ 910.00,$ 637.56,$ 414.41, Yes,S,INDIA
,594351774,RBC,0.70,L,VS2,EX,EX,EX,VSL,5.71-5.75X3.51,IGI,594351774,"$ 1,800.00",-60.40%,712.80,498.96,61.20,57.00,14.00,33.30,43.50,41.00,NONE,B1,B1,T2,C2,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,02-11-2023,"$ 1,260.00",$ 712.80,$ 498.96, Yes,S,INDIA
,594352331,RBC,0.70,J,VS1,EX,EX,EX,NONE,5.63-5.69X3.53,IGI,594352331,"$ 2,400.00",-55.45%,1069.20,748.44,62.20,56.00,15.00,34.40,43.00,40.80,NONE,B1,NB,T1,C1,IDEAL CUT ROUND BRILLIANT,,"CLOUD,FEATHER,CRYSTAL",22-11-2023,"$ 1,680.00","$ 1,069.20",$ 748.44, Yes,S,INDIA
,1-500175971,OVAL,0.70,F,SI1,VG,EX,EX,NONE,7.30-4.85X3.03,IGI,500175971,"$ 2,600.00",-49.51%,1312.74,918.92,62.50,59.50,15.50,37.90,42.50,38.50,NONE,B1,NB,T1 ,C1,,,"CLOUD,FEATHER",10-02-2022,"$ 1,820.00","$ 1,312.74",$ 918.92, Yes,S,INDIA
,587304660,RBC,0.70,D,IF,EX,EX,EX,VSL,5.64-5.70X3.54,IGI,587304660,"$ 7,600.00",-60.40%,3009.60,2106.72,62.50,58.00,15.00,35.00,43.50,41.30,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,SEALED,,06-11-2023,"$ 5,320.00","$ 3,009.60","$ 2,106.72",No,S,INDIA
,619461719,RBC,0.70,E,IF,EX,EX,EX,NONE,5.72-5.69X3.53,IGI,619461719,"$ 6,200.00",-55.45%,2762.10,1933.47,61.90,57.00,14.50,34.40,44.00,41.40,NONE,NB,NB,CLEAN,CLEAN,IDEAL CUT ROUND BRILLIANT,SEALED,,19-02-2024,"$ 4,340.00","$ 2,762.10","$ 1,933.47",No,S,INDIA
,622402796,RBC,0.70,I,VVS1,VG,EX,EX,NONE,5.55-5.59X3.56,IGI,622402796,"$ 3,200.00",-62.38%,1203.84,842.69,63.80,58.00,15.50,36.10,43.50,41.00,NONE,NB,NB,CLEAN,CLEAN,,,PINPOINT,29-04-2024,"$ 2,240.00","$ 1,203.84",$ 842.69, Yes,S,INDIA
,587304940,RBC,0.70,D,VS1,VG,EX,EX,NONE,5.54-5.57X3.56,IGI,587304940,"$ 4,700.00",-56.44%,2047.32,1433.12,64.00,56.00,17.50,38.00,42.00,40.20,NONE,,,,,,SEALED,"CLOUD,CRYSTAL",24-04-2024,"$ 3,290.00","$ 2,047.32","$ 1,433.12",No,S,INDIA
,618464217,RBC,0.70,I,VVS2,VG,EX,EX,NONE,5.59-5.53X3.50,IGI,618464217,"$ 3,000.00",-67.33%,980.10,686.07,63.10,57.00,15.50,36.50,42.00,40.10,BROWN,NB,NB,T0,C0,,,"FEATHER,GRAINING",16-04-2024,"$ 2,100.00",$ 980.10,$ 686.07, Yes,S,INDIA
,555275906,RBC,0.70,J,VVS2,VG,EX,VG,NONE,5.47-5.56X3.56,IGI,555275906,"$ 2,600.00",-61.39%,1003.86,702.70,64.60,58.00,16.00,37.50,42.50,40.50,NONE,B0,NB,T1,CLEAN,,SIERRA LEONE,"CRYSTAL,INDENTED NATURAL",31-03-2023,"$ 1,820.00","$ 1,003.86",$ 702.70, Yes,S,INDIA
,500173790,RBC,0.70,E,VVS2,VG,EX,EX,NONE,5.52-5.57X3.54,IGI,500173790,"$ 4,900.00",-59.41%,1988.91,1392.24,63.80,59.00,15.00,36.30,43.50,41.10,NONE,NB,NB,T0,CLEAN,,CANADA,"NEEDLE,PINPOINT",24-03-2023,"$ 3,430.00","$ 1,988.91","$ 1,392.24", Yes,S,INDIA
,502180107,OVAL,0.70,J,SI1,VG,VG,VG,NONE,7.49-5.00X2.85,IGI,502180107,"$ 1,900.00",-51.49%,921.69,645.18,57.00,62.50,12.50,33.60,40.00,37.80,NONE,B3,NB,T2,C0,,,"CLOUD,CRYSTAL,FEATHER",20-04-2022,"$ 1,330.00",$ 921.69,$ 645.18, Yes,S,INDIA
,502180110,OVAL,0.70,K,SI1,VG,VG,VG,NONE,6.97-4.95X3.02,IGI,502180110,"$ 1,700.00",-55.45%,757.35,530.15,61.00,60.00,14.00,35.10,40.00,37.90,NONE,B0,NB,T2,C3,,,"CLOUD,FEATHER",20-04-2022,"$ 1,190.00",$ 757.35,$ 530.15, Yes,S,INDIA
,500175267,RBC,0.70,E,VS1,EX,EX,EX,STRONG,5.60-5.68X3.51,IGI,500175267,"$ 4,400.00",-62.38%,1655.28,1158.70,62.10,58.00,15.50,36.00,43.00,40.70,NONE,B0,B0,T0,C0,IDEAL CUT ROUND BRILLIANT,,CRYSTAL,07-01-2022,"$ 3,080.00","$ 1,655.28","$ 1,158.70", Yes,S,INDIA
,502178742,OVAL,0.70,K,VVS2,VG,VG,VG,NONE,7.30-4.91X3.01,IGI,502178742,"$ 2,200.00",-58.42%,914.76,640.33,61.30,59.50,15.50,37.30,40.00,39.10,NONE,NB,NB,T0,C0,,,FEATHER,03-03-2022,"$ 1,540.00",$ 914.76,$ 640.33, Yes,S,INDIA
,500175834,SQ.EMERALD,0.70,G,VS1,EX,EX,EX,NONE,4.83-4.82X3.30,IGI,500175834,"$ 3,400.00",-65.35%,1178.10,824.67,68.50,62.50,15.50,30.10,49.00,37.80,NONE,NB,NB,T0,C0,,,CLOUD,03-02-2022,"$ 2,380.00","$ 1,178.10",$ 824.67, Yes,S,INDIA
,500175837,PRINCESS,0.70,F,VS1,EX,EX,EX,NONE,4.91-4.89X3.56,IGI,500175837,"$ 3,700.00",-61.39%,1428.57,1000.00,72.80,70.00,11.00,40.10,58.50,42.30,NONE,NB,NB,T1,C0,,,"CLOUD,FEATHER",28-01-2022,"$ 2,590.00","$ 1,428.57","$ 1,000.00", Yes,S,INDIA
,500175839,SQ.EMERALD,0.70,G,VVS1,EX,VG,VG,NONE,4.91-4.85X3.33,IGI,500175839,"$ 3,900.00",-68.32%,1235.52,864.86,68.70,61.00,16.00,28.60,49.50,40.00,NONE,NB,NB,CLEAN,CLEAN,,,PINPOINT,28-01-2022,"$ 2,730.00","$ 1,235.52",$ 864.86, Yes,S,INDIA
,500175840,SQ.EMERALD,0.70,G,VS1,VG,EX,EX,NONE,4.82-4.76X3.31,IGI,500175840,"$ 3,400.00",-65.35%,1178.10,824.67,69.50,64.50,15.50,29.90,49.00,42.40,NONE,B1,NB,T2,C0,,,CLOUD,28-01-2022,"$ 2,380.00","$ 1,178.10",$ 824.67, Yes,S,INDIA
,500175844,OVAL,0.70,G,VS2,VG,VG,VG,NONE,7.29-4.90X3.14,IGI,500175844,"$ 3,100.00",-50.50%,1534.50,1074.15,64.10,60.00,14.00,35.20,46.00,40.90,NONE,B2,B0,T2,C1,,,"CRYSTAL,FEATHER",28-01-2022,"$ 2,170.00","$ 1,534.50","$ 1,074.15", Yes,S,INDIA
,500175953,OVAL,0.70,F,VS1,EX,EX,EX,NONE,6.84-5.01X3.21,IGI,500175953,"$ 3,700.00",-51.49%,1794.87,1256.41,64.10,58.50,15.00,35.90,44.00,41.00,NONE,NB,B1,T0,C1,,,CLOUD,28-01-2022,"$ 2,590.00","$ 1,794.87","$ 1,256.41", Yes,S,INDIA
,500175956,EMERALD,0.70,F,VS2,EX,EX,EX,NONE,6.03-4.20X2.82,IGI,500175956,"$ 3,300.00",-62.38%,1241.46,869.02,67.10,63.00,13.50,24.10,50.00,42.00,NONE,B1,NB,T2,CLEAN,,,"CLOUD,CRYSTAL,FEATHER",07-02-2022,"$ 2,310.00","$ 1,241.46",$ 869.02, Yes,S,INDIA
